id,name,town,region,country,marketSegment,tripadvisorRank,latitude,longitude,officialWebsite,policyPage,bookingCom,dataSource,taxCount,feeCount,resortFee,parkingFee,childrenFreeAge,adultCharge,damageDeposit,scrapedAt,scrapingNotes
canada-canmore-coast-canmore-hotel,Coast Canmore Hotel,Canmore,Alberta,Canada,Midscale,9,51.0867,-115.3456,https://www.coasthotels.com/hotels/alberta/canmore/coast-canmore-hotel-conference-centre/,https://www.coasthotels.com,,official,0,0,,,,,,2025-12-22T22:48:48Z,No taxes or fees found on policy page
canada-canmore-windtower-lodge-suites,Windtower Lodge & Suites,Canmore,Alberta,Canada,Midscale,10,51.0845,-115.3401,https://www.windtower.ca/,https://www.windtower.ca/about/,,official,0,0,,,,,,2025-12-22T22:49:40Z,No taxes or fees found on policy page
canada-canmore-canmore-inn-suites,Canmore Inn & Suites,Canmore,Alberta,Canada,Midscale,11,51.0912,-115.3567,https://www.canmoreinn.com/,https://www.canmoreinn.com/amenities/,,official,0,0,,,,,,2025-12-22T22:50:04Z,No taxes or fees found on policy page
canada-canmore-rocky-mountain-ski-lodge,Rocky Mountain Ski Lodge,Canmore,Alberta,Canada,Midscale,12,51.0923,-115.3589,https://www.rockymountainskislodge.com/,https://www.booking.com/hotel/ca/rocky-mountain-ski-lodge.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCJ3NlYXJjaF9yb2NreSBtb3VudGFpbiBza2kgbG9kZ2UgY2FubW9yZUgzWARoJ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC8ZanygbAAgHSAiQ2NWZkNzdkNS0xNjRjLTRhODYtODYzYy01NTc5ZDI0ZmJkZDbYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=9a3aa0b849dc0174&srepoch=1766443892&from=searchresults,https://www.booking.com/hotel/ca/rocky-mountain-ski-lodge.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCJ3NlYXJjaF9yb2NreSBtb3VudGFpbiBza2kgbG9kZ2UgY2FubW9yZUgzWARoJ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC8ZanygbAAgHSAiQ2NWZkNzdkNS0xNjRjLTRhODYtODYzYy01NTc5ZDI0ZmJkZDbYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=9a3aa0b849dc0174&srepoch=1766443892&from=searchresults,booking.com,0,0,,,,,,2025-12-22T22:51:49Z,Data sourced from Booking.com listing
canada-canmore-canalta-lodge,Canalta Lodge,Canmore,Alberta,Canada,Midscale,13,51.0856,-115.3423,https://www.canaltalodge.com/,https://canaltalodge.com/about/,,official,0,0,,,,,,2025-12-22T22:52:42Z,No taxes or fees found on policy page
canada-canmore-quality-resort-chateau-canmore,Quality Resort Chateau Canmore,Canmore,Alberta,Canada,Midscale,14,51.0834,-115.3378,https://www.chateaucanmore.com/,https://www.chateaucanmore.com/amenities,,official,0,0,,,,,,2025-12-22T22:53:05Z,No taxes or fees found on policy page
canada-canmore-silver-creek-lodge,Silver Creek Lodge,Canmore,Alberta,Canada,Upper-Midscale,15,51.0789,-115.3298,https://www.silvercreekcanmore.com/,https://www.booking.com/hotel/ca/silver-creek-lodge.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCIXNlYXJjaF9zaWx2ZXIgY3JlZWsgbG9kZ2UgY2FubW9yZUgzWARoJ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCppinygbAAgHSAiQxMTI0ZmFlNi0wYzI5LTRjYmEtYmE4YS0zZmQ1Yzk5NWU0NDPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=58bfa1136bb0007b&srepoch=1766444073&from=searchresults,https://www.booking.com/hotel/ca/silver-creek-lodge.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCIXNlYXJjaF9zaWx2ZXIgY3JlZWsgbG9kZ2UgY2FubW9yZUgzWARoJ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCppinygbAAgHSAiQxMTI0ZmFlNi0wYzI5LTRjYmEtYmE4YS0zZmQ1Yzk5NWU0NDPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=58bfa1136bb0007b&srepoch=1766444073&from=searchresults,booking.com,0,0,,,,,,2025-12-22T22:54:50Z,Data sourced from Booking.com listing
canada-canmore-falcon-crest-lodge,Falcon Crest Lodge,Canmore,Alberta,Canada,Upper-Midscale,16,51.0767,-115.3256,https://www.falconcrestlodge.ca/,https://www.falconcrestlodge.ca/amenities,,official,0,0,,,,,,2025-12-22T22:55:11Z,No taxes or fees found on policy page
canada-canmore-the-drake-inn,The Drake Inn,Canmore,Alberta,Canada,Midscale,17,51.0889,-115.3512,https://www.drakeinn.com/,https://www.drakeinn.com/about,,official,0,0,,,,,,2025-12-22T22:56:05Z,No taxes or fees found on policy page
canada-canmore-lady-macdonald-country-inn,Lady Macdonald Country Inn,Canmore,Alberta,Canada,Upper-Midscale,18,51.0876,-115.3478,https://www.ladymacdonald.com/,https://www.ladymacdonald.com/amenities,,official,0,0,,,,,,2025-12-22T22:56:28Z,No taxes or fees found on policy page
canada-canmore-best-western-plus-pocaterra-inn,Best Western Plus Pocaterra Inn,Canmore,Alberta,Canada,Midscale,19,51.0901,-115.3534,https://www.bestwestern.com/en_US/book/hotels-in-canmore/best-western-plus-pocaterra-inn/propertyCode.61098.html,https://www.booking.com/hotel/us/best-western-plus-anaheim-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCLnNlYXJjaF9iZXN0IHdlc3Rlcm4gcGx1cyBwb2NhdGVycmEgaW5uIGNhbm1vcmVIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AvGZp8oGwAIB0gIkNDllZDdmOTUtZjUxNS00NTkwLWI5ODgtM2NiMjg3MGRhMjhk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=7ac1a178062909f9&srepoch=1766444276&from=searchresults,https://www.booking.com/hotel/us/best-western-plus-anaheim-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCLnNlYXJjaF9iZXN0IHdlc3Rlcm4gcGx1cyBwb2NhdGVycmEgaW5uIGNhbm1vcmVIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AvGZp8oGwAIB0gIkNDllZDdmOTUtZjUxNS00NTkwLWI5ODgtM2NiMjg3MGRhMjhk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=7ac1a178062909f9&srepoch=1766444276&from=searchresults,booking.com,0,1,,f 1,,,,2025-12-22T22:58:11Z,Data sourced from Booking.com listing
canada-canmore-rundle-cliffs-lodge,Rundle Cliffs Lodge,Canmore,Alberta,Canada,Upper-Midscale,20,51.0812,-115.3345,https://www.rundlecliffs.com/,https://www.booking.com/hotel/ca/rundle-cliffs-lodge-by-canmore-premie.en-gb.html?aid=304142&label=mkt123sc-ef1d6c69-570e-451d-94e4-c72df67b1576&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=931a4f7f7049f78028eddf97bef3efcc&srepoch=1766444389&from=searchresults,https://www.booking.com/hotel/ca/rundle-cliffs-lodge-by-canmore-premie.en-gb.html?aid=304142&label=mkt123sc-ef1d6c69-570e-451d-94e4-c72df67b1576&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=931a4f7f7049f78028eddf97bef3efcc&srepoch=1766444389&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:00:06Z,Data sourced from Booking.com listing
canada-canmore-econo-lodge-canmore,Econo Lodge Canmore,Canmore,Alberta,Canada,Economy,21,51.0934,-115.3612,https://www.choicehotels.com/alberta/canmore/econo-lodge-hotels,https://www.choicehotels.com/about,,official,0,0,,,,,,2025-12-22T23:01:29Z,No taxes or fees found on policy page
canada-canmore-super-8-by-wyndham-canmore,Super 8 by Wyndham Canmore,Canmore,Alberta,Canada,Economy,22,51.0945,-115.3634,https://www.wyndhamhotels.com/super-8/canmore-alberta/super-8-canmore/overview,https://www.wyndhamhotels.com/hotel-deals/best-rate-guarantee,,official,0,0,,,,,,2025-12-22T23:02:50Z,No taxes or fees found on policy page
canada-canmore-days-inn-by-wyndham-canmore,Days Inn by Wyndham Canmore,Canmore,Alberta,Canada,Economy,23,51.0956,-115.3656,https://www.wyndhamhotels.com/days-inn/canmore-alberta/days-inn-canmore/overview,https://www.wyndhamhotels.com/hotel-deals/best-rate-guarantee,,official,0,0,,,,,,2025-12-22T23:04:12Z,No taxes or fees found on policy page
canada-canmore-bow-valley-motel,Bow Valley Motel,Canmore,Alberta,Canada,Economy,24,51.0967,-115.3678,https://www.bowvalleymotel.com/,https://www.bowvalleymotel.com/fees,,official,0,0,,,,,,2025-12-22T23:04:15Z,No taxes or fees found on policy page
canada-canmore-canmore-rocky-mountain-inn,Canmore Rocky Mountain Inn,Canmore,Alberta,Canada,Midscale,25,51.0898,-115.3523,https://www.rockymountaininn.com/,https://www.booking.com/hotel/ca/canmore-rocky-mountain-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCKXNlYXJjaF9jYW5tb3JlIHJvY2t5IG1vdW50YWluIGlubiBjYW5tb3JlSDNYBGgniAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALGnafKBsACAdICJDY2NjhhNGNmLTgyZjQtNDQ5Yi05YzBjLTQ4NWQ2OTIwNTllNtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=e9d6a263de14116b&srepoch=1766444745&from_sustainable_property_sr=1&from=searchresults,https://www.booking.com/hotel/ca/canmore-rocky-mountain-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCKXNlYXJjaF9jYW5tb3JlIHJvY2t5IG1vdW50YWluIGlubiBjYW5tb3JlSDNYBGgniAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALGnafKBsACAdICJDY2NjhhNGNmLTgyZjQtNDQ5Yi05YzBjLTQ4NWQ2OTIwNTllNtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=e9d6a263de14116b&srepoch=1766444745&from_sustainable_property_sr=1&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:06:02Z,Data sourced from Booking.com listing
canada-canmore-spring-creek-vacations,Spring Creek Vacations,Canmore,Alberta,Canada,Upper-Midscale,26,51.0723,-115.3178,https://www.springcreekvacations.com/,https://www.springcreekvacations.com/faq,,official,0,0,,,,,,2025-12-22T23:06:39Z,No taxes or fees found on policy page
canada-canmore-fire-mountain-lodge,Fire Mountain Lodge,Canmore,Alberta,Canada,Upper-Midscale,27,51.0801,-115.3312,https://www.firemountainlodge.com/,https://www.booking.com/hotel/ca/fire-mountain-lodge-canmore2.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF9maXJlIG1vdW50YWluIGxvZGdlIGNhbm1vcmVIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4At2ep8oGwAIB0gIkNmNmYjMzYjItOWE4OC00YTU0LTk2MWQtY2FkMWI1YTAwODZl2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=726aa2ae37c9169a&srepoch=1766444896&from=searchresults,https://www.booking.com/hotel/ca/fire-mountain-lodge-canmore2.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF9maXJlIG1vdW50YWluIGxvZGdlIGNhbm1vcmVIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4At2ep8oGwAIB0gIkNmNmYjMzYjItOWE4OC00YTU0LTk2MWQtY2FkMWI1YTAwODZl2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=726aa2ae37c9169a&srepoch=1766444896&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:08:33Z,Data sourced from Booking.com listing
canada-canmore-creekside-villa,Creekside Villa,Canmore,Alberta,Canada,Upper-Midscale,28,51.0778,-115.3278,https://www.creeksidevillacanmore.com/,https://www.creeksidevilla.ca/faq,,official,0,0,,,,,,2025-12-22T23:09:06Z,No taxes or fees found on policy page
canada-canmore-sunset-resorts-canmore,Sunset Resorts Canmore,Canmore,Alberta,Canada,Upper-Midscale,30,51.0756,-115.3234,https://www.sunsetresortscanmore.com/,https://www.booking.com/hotel/ca/sunset-resorts-canmore.en-gb.html?aid=304142&label=mkt123sc-bad70234-cd34-4cd4-90af-5b367b520ddf&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=2fd64aa18e210b164d972fd8231c23c1&srepoch=1766445122&from=searchresults,https://www.booking.com/hotel/ca/sunset-resorts-canmore.en-gb.html?aid=304142&label=mkt123sc-bad70234-cd34-4cd4-90af-5b367b520ddf&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=2fd64aa18e210b164d972fd8231c23c1&srepoch=1766445122&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:12:21Z,Data sourced from Booking.com listing
canada-jasper-fairmont-jasper-park-lodge,Fairmont Jasper Park Lodge,Jasper,Alberta,Canada,Luxury,1,52.8851,-118.0558,https://www.fairmont.com/jasper/,https://permalink.fairmont.com/booking/select?dateIn=2025-12-22&lengthOfStayValue=1&client=aem.fairmont&product%5B0%5D%5BadultNumber%5D=2&languageCode=en&hotelCodes=A562,,official,0,1,,$45,,,,2025-12-22T23:13:36Z,
canada-jasper-sawridge-inn-and-conference-centre,Sawridge Inn and Conference Centre,Jasper,Alberta,Canada,Upscale,2,52.8734,-118.0823,https://www.sawridgeinn.com/jasper/,https://www.banffjaspercollection.com/hotels/forest-park-hotel/,,official,0,0,,,,,,2025-12-22T23:13:38Z,No taxes or fees found on policy page
canada-jasper-pyramid-lake-resort,Pyramid Lake Resort,Jasper,Alberta,Canada,Upper-Midscale,3,52.9123,-118.0912,https://www.pyramidlakeresort.com/,https://www.booking.com/hotel/ca/pyramid-lake-resort.en-gb.html?aid=304142&label=mkt123sc-3dac0691-943d-4a7a-94c8-f3a69ffd9d92&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=74616463483beb78a9c62f2b51cff760&srepoch=1766445308&from=searchresults,https://www.booking.com/hotel/ca/pyramid-lake-resort.en-gb.html?aid=304142&label=mkt123sc-3dac0691-943d-4a7a-94c8-f3a69ffd9d92&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=74616463483beb78a9c62f2b51cff760&srepoch=1766445308&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:15:26Z,Data sourced from Booking.com listing
canada-jasper-pine-bungalows,Pine Bungalows,Jasper,Alberta,Canada,Upper-Midscale,5,52.8612,-118.0312,https://www.pinebungalows.com/,https://pinebungalows.com/about-us/,,official,0,0,,,,,,2025-12-22T23:17:51Z,No taxes or fees found on policy page
canada-jasper-bear-hill-lodge,Bear Hill Lodge,Jasper,Alberta,Canada,Upper-Midscale,6,52.8789,-118.0756,https://www.bearhilllodge.com/,https://bearhilllodge.com/information/,,official,0,0,,,,,,2025-12-22T23:18:28Z,No taxes or fees found on policy page
canada-jasper-jasper-inn-suites,Jasper Inn & Suites,Jasper,Alberta,Canada,Midscale,7,52.8756,-118.0801,https://www.jasperinn.com/,https://jasperinn.com/ErrorPages/404?aspxerrorpath=/fees,,official,0,0,,,,,,2025-12-22T23:18:29Z,No taxes or fees found on policy page
canada-jasper-chateau-jasper,Chateau Jasper,Jasper,Alberta,Canada,Midscale,8,52.8767,-118.0812,https://www.chateaujasper.com/,https://www.banffjaspercollection.com/hotels/chateau-jasper/,,official,0,0,,,,,,2025-12-22T23:18:30Z,No taxes or fees found on policy page
canada-jasper-lobstick-lodge,Lobstick Lodge,Jasper,Alberta,Canada,Midscale,9,52.8778,-118.0834,https://www.lobsticklodge.com/,https://www.banffjaspercollection.com/hotels/lobstick-lodge/,,official,0,0,,,,,,2025-12-22T23:18:33Z,No taxes or fees found on policy page
canada-jasper-marmot-lodge,Marmot Lodge,Jasper,Alberta,Canada,Midscale,10,52.8789,-118.0845,https://www.marmotlodge.com/,https://www.banffjaspercollection.com/hotels/marmot-lodge/,,official,0,0,,,,,,2025-12-22T23:18:37Z,No taxes or fees found on policy page
canada-jasper-tonquin-inn,Tonquin Inn,Jasper,Alberta,Canada,Midscale,11,52.8745,-118.0789,https://www.tonquininn.com/,https://www.booking.com/hotel/ca/tonquin-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF90b25xdWluIGlubiBqYXNwZXJIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ap6kp8oGwAIB0gIkYzZkZTU1YmQtYzUyMC00MGI2LTk1MDEtYjk3ZGU5YjllZDlj2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=d8bda40fd37503dd&srepoch=1766445600&from=searchresults,https://www.booking.com/hotel/ca/tonquin-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF90b25xdWluIGlubiBqYXNwZXJIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ap6kp8oGwAIB0gIkYzZkZTU1YmQtYzUyMC00MGI2LTk1MDEtYjk3ZGU5YjllZDlj2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=d8bda40fd37503dd&srepoch=1766445600&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:20:18Z,Data sourced from Booking.com listing
canada-jasper-mount-robson-inn,Mount Robson Inn,Jasper,Alberta,Canada,Midscale,12,52.8723,-118.0767,https://www.mountrobsoninn.com/,https://www.booking.com/hotel/ca/premier-mountain-lodge.en-gb.html?aid=304142&label=mkt123sc-5b299683-fc0b-48b6-a4d9-2425cb6f55ac&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=7f00773c1a365ccee888fb1b8e58c0f9&srepoch=1766445699&from=searchresults,https://www.booking.com/hotel/ca/premier-mountain-lodge.en-gb.html?aid=304142&label=mkt123sc-5b299683-fc0b-48b6-a4d9-2425cb6f55ac&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=7f00773c1a365ccee888fb1b8e58c0f9&srepoch=1766445699&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:21:58Z,Data sourced from Booking.com listing
canada-jasper-astoria-hotel,Astoria Hotel,Jasper,Alberta,Canada,Midscale,13,52.8734,-118.0778,https://www.astoriajasper.com/,https://www.booking.com/hotel/ca/astoria.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCG3NlYXJjaF9hc3RvcmlhIGhvdGVsIGphc3BlckgzWARoJ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC4KWnygbAAgHSAiQ4ZjlkMzY3Yy02M2ViLTRlY2YtYmNjNy1hYjM4ODczN2I3ZGHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=fa2ba470374a01ac&srepoch=1766445795&from=searchresults,https://www.booking.com/hotel/ca/astoria.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCG3NlYXJjaF9hc3RvcmlhIGhvdGVsIGphc3BlckgzWARoJ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC4KWnygbAAgHSAiQ4ZjlkMzY3Yy02M2ViLTRlY2YtYmNjNy1hYjM4ODczN2I3ZGHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=fa2ba470374a01ac&srepoch=1766445795&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:23:32Z,Data sourced from Booking.com listing
canada-jasper-patricia-lake-bungalows,Patricia Lake Bungalows,Jasper,Alberta,Canada,Upper-Midscale,14,52.9012,-118.0934,https://www.patricialakebungalows.com/,https://www.patricialakebungalows.com/rates,,official,0,0,,,,,,2025-12-22T23:23:40Z,No taxes or fees found on policy page
canada-jasper-overlander-mountain-lodge,Overlander Mountain Lodge,Jasper,Alberta,Canada,Upper-Midscale,15,53.0123,-118.1234,https://www.overlandermountainlodge.com/,https://www.overlandermountainlodge.com/faq,,official,0,0,,,,,,2025-12-22T23:24:16Z,No taxes or fees found on policy page
canada-jasper-alpine-village,Alpine Village,Jasper,Alberta,Canada,Upper-Midscale,16,52.8534,-118.0189,https://www.alpinevillagejasper.com/,https://www.booking.com/hotel/au/karas-6-thredbo-village.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCHHNlYXJjaF9hbHBpbmUgdmlsbGFnZSBqYXNwZXJIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AvSmp8oGwAIB0gIkYTFmYmI0YjgtZTM3Ny00ODFmLWFiOTMtYWNjNjQ0ZDBjY2E32AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=1c07a4ba98530133&srepoch=1766445943&from=searchresults,https://www.booking.com/hotel/au/karas-6-thredbo-village.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCHHNlYXJjaF9hbHBpbmUgdmlsbGFnZSBqYXNwZXJIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AvSmp8oGwAIB0gIkYTFmYmI0YjgtZTM3Ny00ODFmLWFiOTMtYWNjNjQ0ZDBjY2E32AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=1c07a4ba98530133&srepoch=1766445943&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:26:01Z,Data sourced from Booking.com listing
canada-jasper-pocahontas-cabins,Pocahontas Cabins,Jasper,Alberta,Canada,Midscale,17,53.0867,-117.9012,https://www.pocahontascabins.com/,https://www.booking.com/hotel/au/jaspers-cabins.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9wb2NhaG9udGFzIGNhYmlucyBqYXNwZXJIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGnp8oGwAIB0gIkZDU0NDg1NmUtMDhjNS00NWZhLThjYWUtODg2ZDllYmJiYzVi2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=42cea4f0e50a0ccb&srepoch=1766446052&from=searchresults,https://www.booking.com/hotel/au/jaspers-cabins.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9wb2NhaG9udGFzIGNhYmlucyBqYXNwZXJIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGnp8oGwAIB0gIkZDU0NDg1NmUtMDhjNS00NWZhLThjYWUtODg2ZDllYmJiYzVi2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=42cea4f0e50a0ccb&srepoch=1766446052&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:27:49Z,Data sourced from Booking.com listing
canada-jasper-beckers-chalets,Becker's Chalets,Jasper,Alberta,Canada,Upper-Midscale,18,52.8456,-118.0123,https://www.beckerschalets.com/,https://beckerschalets.com/about/,,official,0,0,,,,,,2025-12-22T23:28:45Z,No taxes or fees found on policy page
canada-jasper-maligne-lodge,Maligne Lodge,Jasper,Alberta,Canada,Midscale,19,52.8712,-118.0745,https://www.malignelodge.com/,https://decorehotels.com,,official,0,0,,,,,,2025-12-22T23:28:46Z,No taxes or fees found on policy page
canada-jasper-athabasca-hotel,Athabasca Hotel,Jasper,Alberta,Canada,Economy,20,52.8723,-118.0789,https://www.athabascahotel.com/,https://www.athabascahotel.com/rates/,,official,0,0,,,,,,2025-12-22T23:28:52Z,No taxes or fees found on policy page
canada-jasper-whistlers-inn,Whistlers Inn,Jasper,Alberta,Canada,Midscale,21,52.8734,-118.0801,https://www.whistlersinn.com/,https://www.whistlersinn.com/amenities/,,official,0,0,,,,,,2025-12-22T23:29:15Z,No taxes or fees found on policy page
canada-jasper-best-western-jasper-inn-suites,Best Western Jasper Inn & Suites,Jasper,Alberta,Canada,Midscale,22,52.8745,-118.0812,https://www.bestwestern.com/en_US/book/hotels-in-jasper/best-western-jasper-inn-suites/propertyCode.61033.html,https://www.booking.com/hotel/us/best-western-inn-and-suites.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCLnNlYXJjaF9iZXN0IHdlc3Rlcm4gamFzcGVyIGlubiAmIHN1aXRlcyBqYXNwZXJIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqCpp8oGwAIB0gIkM2E1MWExYmEtMzMwOS00NjAzLTgwOTQtNTA4Y2M2ZjVmYWVl2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=ca84a550d5da0077&srepoch=1766446243&from=searchresults,https://www.booking.com/hotel/us/best-western-inn-and-suites.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCLnNlYXJjaF9iZXN0IHdlc3Rlcm4gamFzcGVyIGlubiAmIHN1aXRlcyBqYXNwZXJIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqCpp8oGwAIB0gIkM2E1MWExYmEtMzMwOS00NjAzLTgwOTQtNTA4Y2M2ZjVmYWVl2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=ca84a550d5da0077&srepoch=1766446243&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:31:00Z,Data sourced from Booking.com listing
