id,name,town,region,country,marketSegment,tripadvisorRank,latitude,longitude,officialWebsite,policyPage,bookingCom,dataSource,taxCount,feeCount,resortFee,parkingFee,childrenFreeAge,adultCharge,damageDeposit,scrapedAt,scrapingNotes
canada-blue-mountain-blue-mountain-inn,Blue Mountain Inn,Blue Mountain,Ontario,Canada,Upper-Midscale,12,44.5067,-80.3212,https://www.bluemountaininn.ca/,https://www.booking.com/hotel/us/the-balsam-mountain-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCJnNlYXJjaF9ibHVlIG1vdW50YWluIGlubiBibHVlIG1vdW50YWluSDNYBGgniAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALP6qfKBsACAdICJGZlYzEwYmQ3LTdhMmEtNGViYi04OWFmLWMwYTllMjNmMTc5ONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=72b40ce73d0c0032&srepoch=1766454610&from=searchresults,https://www.booking.com/hotel/us/the-balsam-mountain-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCJnNlYXJjaF9ibHVlIG1vdW50YWluIGlubiBibHVlIG1vdW50YWluSDNYBGgniAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALP6qfKBsACAdICJGZlYzEwYmQ3LTdhMmEtNGViYi04OWFmLWMwYTllMjNmMTc5ONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=72b40ce73d0c0032&srepoch=1766454610&from=searchresults,booking.com,0,0,,,,,,2025-12-23T01:50:27Z,Data sourced from Booking.com listing
canada-blue-mountain-mountainview-resort,Mountainview Resort,Blue Mountain,Ontario,Canada,Upper-Midscale,13,44.5078,-80.3223,https://www.mountainviewresort.ca/,https://www.booking.com/hotel/lk/blue-mountain-resort-diyatalawa.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCKHNlYXJjaF9tb3VudGFpbnZpZXcgcmVzb3J0IGJsdWUgbW91bnRhaW5IM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ArDrp8oGwAIB0gIkNzE1NjdiNDQtYWJjNi00ZGE1LTgyMjgtODMyYjMzYmFmMTY12AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=bd910d18fb1302dd&srepoch=1766454708&from=searchresults,https://www.booking.com/hotel/lk/blue-mountain-resort-diyatalawa.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCKHNlYXJjaF9tb3VudGFpbnZpZXcgcmVzb3J0IGJsdWUgbW91bnRhaW5IM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ArDrp8oGwAIB0gIkNzE1NjdiNDQtYWJjNi00ZGE1LTgyMjgtODMyYjMzYmFmMTY12AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=bd910d18fb1302dd&srepoch=1766454708&from=searchresults,booking.com,0,0,,,,,,2025-12-23T01:52:04Z,Data sourced from Booking.com listing
canada-blue-mountain-cranberry-resort,Cranberry Resort,Blue Mountain,Ontario,Canada,Upper-Midscale,14,44.5634,-80.3678,https://www.cranberryresort.com/,https://www.cranberryresort.com/fees,,official,0,0,,,,,,2025-12-23T01:52:08Z,No taxes or fees found on policy page
canada-blue-mountain-high-point-resort,High Point Resort,Blue Mountain,Ontario,Canada,Upper-Midscale,15,44.5089,-80.3234,https://www.highpointresort.com/,https://www.booking.com/hotel/ca/whiskey-point-resort.en-gb.html?aid=304142&label=mkt123sc-4da53d9e-c359-429b-9003-4eabc58f3891&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=26f61c5feaa6337ed75b38367cb95282&srepoch=1766454803&from=searchresults,https://www.booking.com/hotel/ca/whiskey-point-resort.en-gb.html?aid=304142&label=mkt123sc-4da53d9e-c359-429b-9003-4eabc58f3891&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=26f61c5feaa6337ed75b38367cb95282&srepoch=1766454803&from=searchresults,booking.com,0,0,,,,,,2025-12-23T01:53:42Z,Data sourced from Booking.com listing
canada-blue-mountain-lora-bay-golf-club-resort,Lora Bay Golf Club & Resort,Blue Mountain,Ontario,Canada,Upscale,16,44.4812,-80.2967,https://www.lorabay.com/,https://www.booking.com/hotel/us/kingwood-country-club-and-resort.en-gb.html?aid=304142&label=mkt123sc-076b7c1a-8e68-428a-afbd-5bec27baf5e8&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=deb34dec44cb492532803b5143b2b26b&srepoch=1766454900&from=searchresults,https://www.booking.com/hotel/us/kingwood-country-club-and-resort.en-gb.html?aid=304142&label=mkt123sc-076b7c1a-8e68-428a-afbd-5bec27baf5e8&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=deb34dec44cb492532803b5143b2b26b&srepoch=1766454900&from=searchresults,booking.com,0,1,,,,,,2025-12-23T01:55:19Z,Data sourced from Booking.com listing
canada-blue-mountain-scandinave-spa-blue-mountain,Scandinave Spa Blue Mountain,Blue Mountain,Ontario,Canada,Upper-Midscale,17,44.4934,-80.3078,https://www.scandinave.com/bluemountain/,https://www.scandinave.com/search,,official,0,0,,,,,,2025-12-23T01:55:57Z,No taxes or fees found on policy page
canada-blue-mountain-comfort-inn-collingwood,Comfort Inn Collingwood,Blue Mountain,Ontario,Canada,Midscale,19,44.5001,-80.2234,https://www.choicehotels.com/ontario/collingwood/comfort-inn-hotels,https://www.choicehotels.com/about,,official,0,0,,,,,,2025-12-23T01:58:19Z,No taxes or fees found on policy page
canada-blue-mountain-holiday-inn-express-collingwood,Holiday Inn Express Collingwood,Blue Mountain,Ontario,Canada,Midscale,20,44.5012,-80.2245,https://www.ihg.com/holidayinnexpress/hotels/us/en/collingwood/yyzco/hoteldetail,https://www.ihg.com/content/us/en/customer-care/member-tc,,official,0,0,,,,,,2025-12-23T01:59:30Z,No taxes or fees found on policy page
canada-blue-mountain-best-western-plus-the-conference-centre,Best Western Plus The & Conference Centre,Blue Mountain,Ontario,Canada,Midscale,21,44.5023,-80.2256,https://www.bestwestern.com/en_US/book/hotels-in-collingwood/best-western-plus-the-& conference-centre/propertyCode.66083.html,https://www.booking.com/hotel/us/holiday-inn-kingston.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCPnNlYXJjaF9iZXN0IHdlc3Rlcm4gcGx1cyB0aGUgJiBjb25mZXJlbmNlIGNlbnRyZSBibHVlIG1vdW50YWluSDNYBGgniAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALT76fKBsACAdICJGNiZjlkMjZlLWViNGItNDRjOS1iYTI0LWMyMjNiYjQzZjg1OdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=0f8b0e296aa1029e&srepoch=1766455254&from=searchresults,https://www.booking.com/hotel/us/holiday-inn-kingston.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCPnNlYXJjaF9iZXN0IHdlc3Rlcm4gcGx1cyB0aGUgJiBjb25mZXJlbmNlIGNlbnRyZSBibHVlIG1vdW50YWluSDNYBGgniAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALT76fKBsACAdICJGNiZjlkMjZlLWViNGItNDRjOS1iYTI0LWMyMjNiYjQzZjg1OdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=0f8b0e296aa1029e&srepoch=1766455254&from=searchresults,booking.com,0,0,,,,,,2025-12-23T02:01:11Z,Data sourced from Booking.com listing
canada-blue-mountain-days-inn-by-wyndham-collingwood,Days Inn by Wyndham Collingwood,Blue Mountain,Ontario,Canada,Economy,23,44.5034,-80.2267,https://www.wyndhamhotels.com/days-inn/collingwood-ontario/days-inn-collingwood/overview,https://www.wyndhamhotels.com/hotel-deals/best-rate-guarantee,,official,0,0,,,,,,2025-12-23T02:03:55Z,No taxes or fees found on policy page
canada-blue-mountain-blue-peaks-resort,Blue Peaks Resort,Blue Mountain,Ontario,Canada,Midscale,26,44.4978,-80.3112,https://www.bluepeaksresort.ca/,https://www.booking.com/hotel/ca/blue-mountain-resort-inn.en-gb.html?aid=304142&label=mkt123sc-2165172b-7ad6-4267-8647-7c0d28e0fade&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=ef042f38609dd885619b6ddc57c7c2ad&srepoch=1766455736&from=searchresults,https://www.booking.com/hotel/ca/blue-mountain-resort-inn.en-gb.html?aid=304142&label=mkt123sc-2165172b-7ad6-4267-8647-7c0d28e0fade&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=ef042f38609dd885619b6ddc57c7c2ad&srepoch=1766455736&from=searchresults,booking.com,0,0,,,,,,2025-12-23T02:09:15Z,Data sourced from Booking.com listing
canada-blue-mountain-nipissing-ridge-estates,Nipissing Ridge Estates,Blue Mountain,Ontario,Canada,Upper-Midscale,27,44.4967,-80.3101,https://www.nipissingridge.ca/,https://www.booking.com/hotel/us/river-ridge-retreat-sapphire.en-gb.html?aid=304142&label=mkt123sc-25b462d9-4773-431f-ad20-827d1362001e&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=d7294b2e9ebef4da385272e3e8180c9d&srepoch=1766455834&from=searchresults,https://www.booking.com/hotel/us/river-ridge-retreat-sapphire.en-gb.html?aid=304142&label=mkt123sc-25b462d9-4773-431f-ad20-827d1362001e&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=d7294b2e9ebef4da385272e3e8180c9d&srepoch=1766455834&from=searchresults,booking.com,0,0,,,,,,2025-12-23T02:10:54Z,Data sourced from Booking.com listing
canada-canmore-malcolm-hotel,Malcolm Hotel,Canmore,Alberta,Canada,Upscale,1,51.0884,-115.3479,https://www.malcolmhotel.ca/,https://www.booking.com/hotel/ca/malcolm-hotel.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCHHNlYXJjaF9tYWxjb2xtIGhvdGVsIGNhbm1vcmVIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AvKQp8oGwAIB0gIkN2FlMDE1OWMtMGNjNC00YWE5LThjYWUtN2I5ZDAwYjRmYTBh2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=dc579f3919e60351&srepoch=1766443126&from=searchresults,https://www.booking.com/hotel/ca/malcolm-hotel.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCHHNlYXJjaF9tYWxjb2xtIGhvdGVsIGNhbm1vcmVIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AvKQp8oGwAIB0gIkN2FlMDE1OWMtMGNjNC00YWE5LThjYWUtN2I5ZDAwYjRmYTBh2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=dc579f3919e60351&srepoch=1766443126&from=searchresults,booking.com,0,0,,,,,,2025-12-22T22:39:03Z,Data sourced from Booking.com listing
canada-canmore-stoneridge-mountain-resort,Stoneridge Mountain Resort,Canmore,Alberta,Canada,Upscale,2,51.0712,-115.3156,https://www.stoneridgeresort.com/,https://www.booking.com/hotel/ca/stoneridge-mountain-resort.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCKXNlYXJjaF9zdG9uZXJpZGdlIG1vdW50YWluIHJlc29ydCBjYW5tb3JlSDNYBGgniAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALakafKBsACAdICJGUwNTkzNmNiLTYwNzctNDUxOS1iODc2LWE0ZDU2ZmUyOWIxMNgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=befc9f6d0ca90365&srepoch=1766443229&from=searchresults,https://www.booking.com/hotel/ca/stoneridge-mountain-resort.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCKXNlYXJjaF9zdG9uZXJpZGdlIG1vdW50YWluIHJlc29ydCBjYW5tb3JlSDNYBGgniAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALakafKBsACAdICJGUwNTkzNmNiLTYwNzctNDUxOS1iODc2LWE0ZDU2ZmUyOWIxMNgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=befc9f6d0ca90365&srepoch=1766443229&from=searchresults,booking.com,0,0,,,,,,2025-12-22T22:40:45Z,Data sourced from Booking.com listing
canada-canmore-blackstone-mountain-lodge,Blackstone Mountain Lodge,Canmore,Alberta,Canada,Upper-Midscale,4,51.0756,-115.3234,https://www.cliquehospitality.com/blackstone,https://www.booking.com/hotel/ca/blackstone-mountain-lodge.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCKHNlYXJjaF9ibGFja3N0b25lIG1vdW50YWluIGxvZGdlIGNhbm1vcmVIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApmTp8oGwAIB0gIkMWJiZTdmOGMtNmVhMi00ZTY0LWE1NWQtZjYzNWZiMjRiMGFh2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=d7cd9fcc7a680169&srepoch=1766443419&from=searchresults,https://www.booking.com/hotel/ca/blackstone-mountain-lodge.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCKHNlYXJjaF9ibGFja3N0b25lIG1vdW50YWluIGxvZGdlIGNhbm1vcmVIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApmTp8oGwAIB0gIkMWJiZTdmOGMtNmVhMi00ZTY0LWE1NWQtZjYzNWZiMjRiMGFh2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=d7cd9fcc7a680169&srepoch=1766443419&from=searchresults,booking.com,0,0,,,,,,2025-12-22T22:43:56Z,Data sourced from Booking.com listing
canada-canmore-the-georgetown-inn,The Georgetown Inn,Canmore,Alberta,Canada,Upper-Midscale,6,51.0878,-115.3489,https://www.georgetowninn.ca/,https://www.booking.com/hotel/ca/the-georgetown-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCIXNlYXJjaF90aGUgZ2VvcmdldG93biBpbm4gY2FubW9yZUgzWARoJ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC6JSnygbAAgHSAiQxMWU5YjJkZC04MzMyLTQ1NTMtODIzNi00MmY5NWMzNzBkMzjYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=eeaca03405700288&srepoch=1766443628&from=searchresults,https://www.booking.com/hotel/ca/the-georgetown-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCIXNlYXJjaF90aGUgZ2VvcmdldG93biBpbm4gY2FubW9yZUgzWARoJ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC6JSnygbAAgHSAiQxMWU5YjJkZC04MzMyLTQ1NTMtODIzNi00MmY5NWMzNzBkMzjYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=eeaca03405700288&srepoch=1766443628&from=searchresults,booking.com,0,0,,,,,,2025-12-22T22:47:25Z,Data sourced from Booking.com listing
canada-canmore-basecamp-suites-canmore,Basecamp Suites Canmore,Canmore,Alberta,Canada,Upper-Midscale,7,51.0886,-115.3498,https://basecampresorts.com/canmore/,https://basecampresorts.com/about/,,official,0,0,,,,,,2025-12-22T22:48:19Z,No taxes or fees found on policy page
canada-canmore-grande-rockies-resort,Grande Rockies Resort,Canmore,Alberta,Canada,Upper-Midscale,8,51.0734,-115.3189,https://www.granderockies.com/,https://www.granderockies.com/amenities,,official,0,0,,,,,,2025-12-22T22:48:40Z,No taxes or fees found on policy page
canada-canmore-coast-canmore-hotel,Coast Canmore Hotel,Canmore,Alberta,Canada,Midscale,9,51.0867,-115.3456,https://www.coasthotels.com/hotels/alberta/canmore/coast-canmore-hotel-conference-centre/,https://www.coasthotels.com,,official,0,0,,,,,,2025-12-22T22:48:48Z,No taxes or fees found on policy page
canada-canmore-windtower-lodge-suites,Windtower Lodge & Suites,Canmore,Alberta,Canada,Midscale,10,51.0845,-115.3401,https://www.windtower.ca/,https://www.windtower.ca/about/,,official,0,0,,,,,,2025-12-22T22:49:40Z,No taxes or fees found on policy page
canada-canmore-canmore-inn-suites,Canmore Inn & Suites,Canmore,Alberta,Canada,Midscale,11,51.0912,-115.3567,https://www.canmoreinn.com/,https://www.canmoreinn.com/amenities/,,official,0,0,,,,,,2025-12-22T22:50:04Z,No taxes or fees found on policy page
canada-canmore-rocky-mountain-ski-lodge,Rocky Mountain Ski Lodge,Canmore,Alberta,Canada,Midscale,12,51.0923,-115.3589,https://www.rockymountainskislodge.com/,https://www.booking.com/hotel/ca/rocky-mountain-ski-lodge.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCJ3NlYXJjaF9yb2NreSBtb3VudGFpbiBza2kgbG9kZ2UgY2FubW9yZUgzWARoJ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC8ZanygbAAgHSAiQ2NWZkNzdkNS0xNjRjLTRhODYtODYzYy01NTc5ZDI0ZmJkZDbYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=9a3aa0b849dc0174&srepoch=1766443892&from=searchresults,https://www.booking.com/hotel/ca/rocky-mountain-ski-lodge.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCJ3NlYXJjaF9yb2NreSBtb3VudGFpbiBza2kgbG9kZ2UgY2FubW9yZUgzWARoJ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC8ZanygbAAgHSAiQ2NWZkNzdkNS0xNjRjLTRhODYtODYzYy01NTc5ZDI0ZmJkZDbYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=9a3aa0b849dc0174&srepoch=1766443892&from=searchresults,booking.com,0,0,,,,,,2025-12-22T22:51:49Z,Data sourced from Booking.com listing
canada-canmore-canalta-lodge,Canalta Lodge,Canmore,Alberta,Canada,Midscale,13,51.0856,-115.3423,https://www.canaltalodge.com/,https://canaltalodge.com/about/,,official,0,0,,,,,,2025-12-22T22:52:42Z,No taxes or fees found on policy page
canada-canmore-quality-resort-chateau-canmore,Quality Resort Chateau Canmore,Canmore,Alberta,Canada,Midscale,14,51.0834,-115.3378,https://www.chateaucanmore.com/,https://www.chateaucanmore.com/amenities,,official,0,0,,,,,,2025-12-22T22:53:05Z,No taxes or fees found on policy page
canada-canmore-silver-creek-lodge,Silver Creek Lodge,Canmore,Alberta,Canada,Upper-Midscale,15,51.0789,-115.3298,https://www.silvercreekcanmore.com/,https://www.booking.com/hotel/ca/silver-creek-lodge.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCIXNlYXJjaF9zaWx2ZXIgY3JlZWsgbG9kZ2UgY2FubW9yZUgzWARoJ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCppinygbAAgHSAiQxMTI0ZmFlNi0wYzI5LTRjYmEtYmE4YS0zZmQ1Yzk5NWU0NDPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=58bfa1136bb0007b&srepoch=1766444073&from=searchresults,https://www.booking.com/hotel/ca/silver-creek-lodge.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCIXNlYXJjaF9zaWx2ZXIgY3JlZWsgbG9kZ2UgY2FubW9yZUgzWARoJ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCppinygbAAgHSAiQxMTI0ZmFlNi0wYzI5LTRjYmEtYmE4YS0zZmQ1Yzk5NWU0NDPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=58bfa1136bb0007b&srepoch=1766444073&from=searchresults,booking.com,0,0,,,,,,2025-12-22T22:54:50Z,Data sourced from Booking.com listing
canada-canmore-falcon-crest-lodge,Falcon Crest Lodge,Canmore,Alberta,Canada,Upper-Midscale,16,51.0767,-115.3256,https://www.falconcrestlodge.ca/,https://www.falconcrestlodge.ca/amenities,,official,0,0,,,,,,2025-12-22T22:55:11Z,No taxes or fees found on policy page
canada-canmore-the-drake-inn,The Drake Inn,Canmore,Alberta,Canada,Midscale,17,51.0889,-115.3512,https://www.drakeinn.com/,https://www.drakeinn.com/about,,official,0,0,,,,,,2025-12-22T22:56:05Z,No taxes or fees found on policy page
canada-canmore-lady-macdonald-country-inn,Lady Macdonald Country Inn,Canmore,Alberta,Canada,Upper-Midscale,18,51.0876,-115.3478,https://www.ladymacdonald.com/,https://www.ladymacdonald.com/amenities,,official,0,0,,,,,,2025-12-22T22:56:28Z,No taxes or fees found on policy page
canada-canmore-best-western-plus-pocaterra-inn,Best Western Plus Pocaterra Inn,Canmore,Alberta,Canada,Midscale,19,51.0901,-115.3534,https://www.bestwestern.com/en_US/book/hotels-in-canmore/best-western-plus-pocaterra-inn/propertyCode.61098.html,https://www.booking.com/hotel/us/best-western-plus-anaheim-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCLnNlYXJjaF9iZXN0IHdlc3Rlcm4gcGx1cyBwb2NhdGVycmEgaW5uIGNhbm1vcmVIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AvGZp8oGwAIB0gIkNDllZDdmOTUtZjUxNS00NTkwLWI5ODgtM2NiMjg3MGRhMjhk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=7ac1a178062909f9&srepoch=1766444276&from=searchresults,https://www.booking.com/hotel/us/best-western-plus-anaheim-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCLnNlYXJjaF9iZXN0IHdlc3Rlcm4gcGx1cyBwb2NhdGVycmEgaW5uIGNhbm1vcmVIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AvGZp8oGwAIB0gIkNDllZDdmOTUtZjUxNS00NTkwLWI5ODgtM2NiMjg3MGRhMjhk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=7ac1a178062909f9&srepoch=1766444276&from=searchresults,booking.com,0,1,,f 1,,,,2025-12-22T22:58:11Z,Data sourced from Booking.com listing
canada-canmore-rundle-cliffs-lodge,Rundle Cliffs Lodge,Canmore,Alberta,Canada,Upper-Midscale,20,51.0812,-115.3345,https://www.rundlecliffs.com/,https://www.booking.com/hotel/ca/rundle-cliffs-lodge-by-canmore-premie.en-gb.html?aid=304142&label=mkt123sc-ef1d6c69-570e-451d-94e4-c72df67b1576&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=931a4f7f7049f78028eddf97bef3efcc&srepoch=1766444389&from=searchresults,https://www.booking.com/hotel/ca/rundle-cliffs-lodge-by-canmore-premie.en-gb.html?aid=304142&label=mkt123sc-ef1d6c69-570e-451d-94e4-c72df67b1576&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=931a4f7f7049f78028eddf97bef3efcc&srepoch=1766444389&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:00:06Z,Data sourced from Booking.com listing
canada-canmore-econo-lodge-canmore,Econo Lodge Canmore,Canmore,Alberta,Canada,Economy,21,51.0934,-115.3612,https://www.choicehotels.com/alberta/canmore/econo-lodge-hotels,https://www.choicehotels.com/about,,official,0,0,,,,,,2025-12-22T23:01:29Z,No taxes or fees found on policy page
canada-canmore-super-8-by-wyndham-canmore,Super 8 by Wyndham Canmore,Canmore,Alberta,Canada,Economy,22,51.0945,-115.3634,https://www.wyndhamhotels.com/super-8/canmore-alberta/super-8-canmore/overview,https://www.wyndhamhotels.com/hotel-deals/best-rate-guarantee,,official,0,0,,,,,,2025-12-22T23:02:50Z,No taxes or fees found on policy page
canada-canmore-days-inn-by-wyndham-canmore,Days Inn by Wyndham Canmore,Canmore,Alberta,Canada,Economy,23,51.0956,-115.3656,https://www.wyndhamhotels.com/days-inn/canmore-alberta/days-inn-canmore/overview,https://www.wyndhamhotels.com/hotel-deals/best-rate-guarantee,,official,0,0,,,,,,2025-12-22T23:04:12Z,No taxes or fees found on policy page
canada-canmore-bow-valley-motel,Bow Valley Motel,Canmore,Alberta,Canada,Economy,24,51.0967,-115.3678,https://www.bowvalleymotel.com/,https://www.bowvalleymotel.com/fees,,official,0,0,,,,,,2025-12-22T23:04:15Z,No taxes or fees found on policy page
